 subject_code,family_code,family_nbr,series_code,subject_title,family_title,var_1,var_2,var_3,var_4,var_5,val_1,val_2,val_3,val_4,val_5,interval,offset,magnitude,unit,period,value,status,
HLF,SJC,3478,HLFA.SJC1II,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,3,NUMBER,2016.03,72.7,F,
HLF,SJC,3478,HLFA.SJC1II,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,3,NUMBER,2017.03,72.2,F,
HLF,SJC,3478,HLFA.SJC1II,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,3,NUMBER,2018.03,78.2,F,
HLF,SJC,3478,HLFA.SJC1II,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,3,NUMBER,2019.03,82.6,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2003.12,65.5,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2004.12,69.7,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2005.12,69.7,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2006.12,66.3,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2007.12,68.7,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2008.12,70.8,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2009.12,67.3,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2010.12,66.1,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2011.12,69.5,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2012.12,76.1,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2013.12,75.7,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2014.12,73.4,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2015.12,71.7,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2016.12,72,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2017.12,77,F,
HLF,SJC,3478,HLFA.SJC1IID,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,12,NUMBER,2018.12,82.2,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2004.06,68.9,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2005.06,70.9,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2006.06,65.5,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2007.06,68.7,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2008.06,69.7,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2009.06,68.9,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2010.06,67.1,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2011.06,67.4,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2012.06,73.8,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2013.06,76.7,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2014.06,74.2,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2015.06,72.9,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2016.06,70.6,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2017.06,74.7,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2018.06,78.7,F,
HLF,SJC,3478,HLFA.SJC1IIJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,6,NUMBER,2019.06,84.4,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2004.09,68.7,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2005.09,70.8,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2006.09,66,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2007.09,69.2,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2008.09,69.5,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2009.09,68.4,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2010.09,67.1,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2011.09,67.9,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2012.09,75.1,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2013.09,76.1,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2014.09,74,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2015.09,72.3,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2016.09,71.5,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2017.09,76,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2018.09,79.4,F,
HLF,SJC,3478,HLFA.SJC1IIS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Transport, Postal and Warehousing",,,,12,3,9,NUMBER,2019.09,84.5,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2004.03,21,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2005.03,21.2,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2006.03,21.1,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2007.03,22.8,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2008.03,23,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2009.03,23.4,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2010.03,23.9,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2011.03,25.1,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2012.03,24.8,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2013.03,23.5,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2014.03,23.2,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2015.03,23,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2016.03,23.5,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2017.03,24.3,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2018.03,23.2,F,
HLF,SJC,3478,HLFA.SJC1JJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,3,NUMBER,2019.03,24.8,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2003.12,21,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2004.12,21.2,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2005.12,21,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2006.12,22.4,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2007.12,22.8,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2008.12,24.2,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2009.12,23,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2010.12,24.9,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2011.12,24.9,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2012.12,23.9,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2013.12,23.9,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2014.12,22.6,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2015.12,22.8,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2016.12,24.3,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2017.12,24.1,F,
HLF,SJC,3478,HLFA.SJC1JJD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,12,NUMBER,2018.12,24.6,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2004.06,21,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2005.06,21.2,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2006.06,21.4,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2007.06,23,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2008.06,23.5,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2009.06,23.4,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2010.06,24.1,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2011.06,25.5,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2012.06,24.1,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2013.06,23.9,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2014.06,22,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2015.06,23.4,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2016.06,23.7,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2017.06,25,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2018.06,23.4,F,
HLF,SJC,3478,HLFA.SJC1JJJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,6,NUMBER,2019.06,23.6,F,
HLF,SJC,3478,HLFA.SJC1JJS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,9,NUMBER,2004.09,21,F,
HLF,SJC,3478,HLFA.SJC1JJS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,9,NUMBER,2005.09,21.1,F,
HLF,SJC,3478,HLFA.SJC1JJS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,9,NUMBER,2006.09,22.1,F,
HLF,SJC,3478,HLFA.SJC1JJS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,9,NUMBER,2007.09,22.7,F,
HLF,SJC,3478,HLFA.SJC1JJS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Information Media and Telecommunications,,,,12,3,9,NUMBER,2008.09,24,F,
